customer_ID,hotel,canceled,lead_time,arrival_year,arrival_month,arrival_week_number,arrival_day,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,appointment_status_value,payment_method,total_payment,gender,age_count
830,Resort Hotel,0,93,2015,August,32,2,2,5,2,0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175,,0,Transient,159,0,0,Check-Out,09-08-2015,Completed,Working capital,2114,Male,55
831,Resort Hotel,1,327,2015,August,32,2,4,10,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,,0,Contract,104.55,0,0,Canceled,23-04-2015,Missed,Insurance,9933,Female,67
832,Resort Hotel,0,21,2015,August,32,3,0,0,2,2,0,BB,PRT,Direct,Direct,0,0,0,C,F,0,No Deposit,250,,0,Transient,0,0,0,Check-Out,03-08-2015,Missed,Cash,7996,Male,18
833,Resort Hotel,0,0,2015,August,32,3,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,241,,0,Transient,144.76,0,0,Check-Out,04-08-2015,Cancelled,Insurance,304,Male,55
834,Resort Hotel,1,47,2015,August,32,3,1,1,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,205,0,0,Canceled,17-06-2015,Completed,Auto,681,Male,55
835,Resort Hotel,1,81,2015,August,32,3,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8,,0,Contract,123,0,0,Canceled,18-07-2015,Missed,Medicare,5775,Female,38
836,Resort Hotel,1,52,2015,August,32,3,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,173,0,0,Canceled,13-07-2015,Completed,Cash,9132,Female,65
837,Resort Hotel,1,13,2015,August,32,3,1,4,2,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,C,C,1,No Deposit,142,,0,Contract,220.55,0,0,Canceled,24-07-2015,Cancelled,Auto,5447,Male,46
838,Resort Hotel,0,83,2015,August,32,3,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,162.14,0,1,Check-Out,10-08-2015,Missed,Auto,2743,Female,22
839,Resort Hotel,1,131,2015,August,32,3,2,5,2,0,1,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,177,,0,Transient,119.7,0,1,Canceled,28-03-2015,Completed,Cash,8117,Female,66
840,Resort Hotel,0,460,2015,August,32,3,2,5,1,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40,,0,Contract,77.54,0,0,Check-Out,10-08-2015,Missed,Insurance,2397,Female,27
841,Resort Hotel,1,82,2015,August,32,3,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,120.6,0,0,Canceled,06-07-2015,Cancelled,Auto,974,Female,45
842,Resort Hotel,1,61,2015,August,32,3,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,153,0,0,Canceled,23-07-2015,Completed,Working capital,5660,Female,38
843,Resort Hotel,0,94,2015,August,32,4,0,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,F,0,No Deposit,240,,0,Transient,0,0,1,Check-Out,04-08-2015,Missed,Auto,789,Female,67
844,Resort Hotel,0,1,2015,August,32,4,0,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,240,,0,Transient,0,0,2,Check-Out,04-08-2015,Cancelled,Insurance,4100,Female,24
845,Resort Hotel,0,0,2015,August,32,4,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,C,0,No Deposit,250,,0,Transient,172,0,0,Check-Out,05-08-2015,Missed,Insurance,9714,Male,20
846,Resort Hotel,1,36,2015,August,32,4,0,3,1,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250,,0,Transient,221,0,0,Canceled,29-07-2015,Missed,Working capital,771,Female,62
847,Resort Hotel,1,61,2015,August,32,4,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,153,0,0,Canceled,06-07-2015,Rescheduled,Auto,8027,Female,64
848,Resort Hotel,0,13,2015,August,32,4,0,4,2,0,1,HB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,,,0,Transient-Party,230.5,0,2,Check-Out,08-08-2015,Rescheduled,Insurance,1271,Female,37
849,Resort Hotel,0,13,2015,August,32,4,0,4,2,0,0,HB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,,,0,Transient-Party,230.5,1,2,Check-Out,08-08-2015,Cancelled,Cash,5691,Female,36
850,Resort Hotel,1,15,2015,August,32,4,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,211,0,1,Canceled,21-07-2015,Rescheduled,Medicare,9235,Female,52
851,Resort Hotel,0,14,2015,August,32,4,0,5,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,,0,Transient,241,0,2,Check-Out,09-08-2015,Cancelled,Medicare,6442,Female,21
852,Resort Hotel,1,13,2015,August,32,4,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,211,0,1,Canceled,25-07-2015,Rescheduled,Medicare,1549,Female,22
853,Resort Hotel,0,140,2015,August,32,4,2,5,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6,,0,Transient-Party,90.95,1,0,Check-Out,11-08-2015,Missed,Auto,2639,Female,18
854,Resort Hotel,0,6,2015,August,32,4,2,5,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,188.29,0,2,Check-Out,11-08-2015,Cancelled,Working capital,4059,Male,21
855,Resort Hotel,0,140,2015,August,32,4,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6,,0,Transient-Party,90.95,0,0,Check-Out,11-08-2015,Cancelled,Insurance,6385,Female,29
856,Resort Hotel,0,81,2015,August,32,4,2,8,2,0,0,HB,RUS,Direct,Direct,0,0,0,D,D,1,No Deposit,250,,0,Transient,187.8,0,1,Check-Out,14-08-2015,Missed,Cash,5532,Female,44
857,Resort Hotel,0,1,2015,August,32,5,0,0,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,I,0,No Deposit,240,,0,Transient,0,0,2,Check-Out,05-08-2015,Cancelled,Cash,4360,Female,59
858,Resort Hotel,0,65,2015,August,32,5,0,0,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,I,0,No Deposit,261,,0,Transient,0,0,0,Check-Out,05-08-2015,Cancelled,Auto,2461,Female,40
859,Resort Hotel,1,0,2015,August,32,5,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,F,0,No Deposit,,,0,Transient,172,0,1,Canceled,05-08-2015,Rescheduled,Medicare,6264,Male,42
860,Resort Hotel,0,2,2015,August,32,5,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,,0,Transient,171.9,0,0,Check-Out,06-08-2015,Cancelled,Auto,3770,Male,38
861,Resort Hotel,0,0,2015,August,32,5,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,L,F,0,No Deposit,,,0,Transient,200,0,0,Check-Out,06-08-2015,Completed,Working capital,1853,Male,69
862,Resort Hotel,1,114,2015,August,32,5,0,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,149.4,0,0,Canceled,04-07-2015,Missed,Working capital,8200,Male,41
863,Resort Hotel,1,111,2015,August,32,5,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,,0,Transient,154,0,1,Canceled,15-06-2015,Rescheduled,Insurance,2038,Male,42
864,Resort Hotel,0,44,2015,August,32,5,0,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,148.25,1,0,Check-Out,09-08-2015,Rescheduled,Insurance,8662,Male,62
865,Resort Hotel,0,139,2015,August,32,5,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,172,0,1,Check-Out,09-08-2015,Completed,Working capital,6076,Male,63
866,Resort Hotel,1,57,2015,August,32,5,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,183,0,0,Canceled,23-07-2015,Missed,Working capital,6688,Male,49
867,Resort Hotel,1,16,2015,August,32,5,1,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,242.6,0,1,Canceled,22-07-2015,Missed,Working capital,8716,Male,49
868,Resort Hotel,0,139,2015,August,32,5,0,4,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,,0,Transient,172,0,2,Check-Out,09-08-2015,Rescheduled,Auto,6404,Male,22
869,Resort Hotel,0,84,2015,August,32,5,2,5,2,0,1,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,,0,Transient,168.71,0,3,Check-Out,12-08-2015,Cancelled,Working capital,7445,Male,53
870,Resort Hotel,1,117,2015,August,32,5,2,6,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,166,0,0,Canceled,22-04-2015,Rescheduled,Cash,7975,Male,63
871,Resort Hotel,1,69,2015,August,32,6,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,146,,0,Transient,112,0,0,Canceled,05-06-2015,Missed,Medicare,9186,Male,59
872,Resort Hotel,0,2,2015,August,32,6,0,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,172,0,0,Check-Out,07-08-2015,Completed,Working capital,6733,Male,66
873,Resort Hotel,1,118,2015,August,32,6,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,120.6,0,0,Canceled,20-05-2015,Rescheduled,Medicare,697,Male,59
874,Resort Hotel,0,129,2015,August,32,6,0,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,F,0,No Deposit,,,0,Transient-Party,126,0,1,Check-Out,09-08-2015,Missed,Auto,3162,Male,56
875,Resort Hotel,0,9,2015,August,32,6,0,3,2,2,0,HB,ESP,Online TA,TA/TO,0,0,0,G,C,2,No Deposit,240,,0,Transient,268,1,1,Check-Out,09-08-2015,Rescheduled,Medicare,2436,Female,33
876,Resort Hotel,0,52,2015,August,32,6,1,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,250,,0,Transient,173,0,0,Check-Out,10-08-2015,Cancelled,Auto,9979,Male,50
877,Resort Hotel,0,65,2015,August,32,6,2,3,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,142,,0,Transient,149.2,0,0,Check-Out,11-08-2015,Rescheduled,Cash,672,Female,66
878,Resort Hotel,0,7,2015,August,32,6,2,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,,0,Transient,217.2,1,4,Check-Out,11-08-2015,Rescheduled,Auto,7621,Male,38
879,Resort Hotel,1,28,2015,August,32,6,1,3,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242,,0,Transient,239.3,0,1,Canceled,21-07-2015,Missed,Auto,6271,Male,26
880,Resort Hotel,0,3,2015,August,32,6,2,4,2,0,0,BB,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,181.5,0,3,Check-Out,12-08-2015,Missed,Insurance,7197,Female,23
881,Resort Hotel,0,87,2015,August,32,6,2,6,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240,,0,Transient,154,0,2,Check-Out,14-08-2015,Missed,Working capital,2190,Male,68
882,Resort Hotel,0,51,2015,August,32,6,2,6,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,173,0,0,Check-Out,14-08-2015,Rescheduled,Working capital,6666,Female,62
883,Resort Hotel,0,136,2015,August,32,6,2,8,3,1,0,BB,IRL,Direct,Direct,0,0,0,G,G,1,No Deposit,250,,0,Transient,181.9,0,3,Check-Out,16-08-2015,Cancelled,Cash,4724,Female,52
884,Resort Hotel,0,4,2015,August,32,7,0,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,I,0,No Deposit,240,,0,Transient,0,0,2,Check-Out,07-08-2015,Completed,Cash,1733,Female,56
885,Resort Hotel,0,1,2015,August,32,7,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,F,0,No Deposit,,144,0,Transient,114,0,0,Check-Out,08-08-2015,Completed,Working capital,1617,Male,39
886,Resort Hotel,1,49,2015,August,32,7,0,2,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,,0,Transient,267,0,0,Canceled,22-06-2015,Missed,Insurance,3748,Male,58
887,Resort Hotel,0,4,2015,August,32,7,0,2,2,1,0,BB,IND,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,,0,Transient,226,0,4,Check-Out,09-08-2015,Missed,Working capital,1637,Male,22
888,Resort Hotel,1,45,2015,August,32,7,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,173,0,0,Canceled,27-07-2015,Rescheduled,Insurance,3237,Female,59
889,Resort Hotel,0,6,2015,August,32,7,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,240,,0,Transient,211,0,1,Check-Out,09-08-2015,Completed,Cash,7085,Female,40
890,Resort Hotel,0,4,2015,August,32,7,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,H,0,No Deposit,240,,0,Transient,191,0,3,Check-Out,09-08-2015,Missed,Medicare,197,Male,34
891,Resort Hotel,1,53,2015,August,32,7,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,173,0,0,Canceled,22-06-2015,Cancelled,Cash,3850,Male,29
892,Resort Hotel,0,52,2015,August,32,7,1,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,F,0,No Deposit,250,,0,Transient,173,0,1,Check-Out,10-08-2015,Cancelled,Cash,8635,Male,40
893,Resort Hotel,1,4,2015,August,32,7,2,2,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240,,0,Transient,277.5,0,2,Canceled,04-08-2015,Missed,Auto,8274,Male,33
894,Resort Hotel,0,98,2015,August,32,7,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,,0,Transient,134,0,2,Check-Out,11-08-2015,Missed,Auto,8203,Male,20
895,Resort Hotel,1,46,2015,August,32,7,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,153,0,0,Canceled,14-07-2015,Completed,Auto,5513,Female,47
896,Resort Hotel,1,122,2015,August,32,7,2,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,186,0,1,Canceled,13-04-2015,Completed,Auto,4766,Female,39
897,Resort Hotel,0,83,2015,August,32,7,2,2,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175,,0,Transient-Party,107.2,0,2,Check-Out,11-08-2015,Rescheduled,Insurance,710,Female,26
898,Resort Hotel,0,16,2015,August,32,7,2,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,221,0,2,Check-Out,12-08-2015,Completed,Working capital,1827,Male,46
899,Resort Hotel,1,43,2015,August,32,7,2,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,202,0,0,Canceled,27-06-2015,Cancelled,Medicare,1954,Female,64
900,Resort Hotel,1,73,2015,August,32,7,2,5,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,105,,0,Transient,169,0,0,Canceled,09-07-2015,Cancelled,Cash,5155,Female,54
901,Resort Hotel,0,116,2015,August,32,7,2,5,2,1,1,BB,PRT,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,5,,0,Transient,133.5,1,2,Check-Out,14-08-2015,Missed,Insurance,2424,Female,40
902,Resort Hotel,1,113,2015,August,32,7,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,105,,0,Transient-Party,154.38,0,1,Canceled,14-05-2015,Completed,Medicare,9469,Female,30
903,Resort Hotel,0,51,2015,August,32,7,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,205,0,2,Check-Out,14-08-2015,Rescheduled,Insurance,9383,Female,49
904,Resort Hotel,0,65,2015,August,32,7,2,7,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,,0,Transient,121.39,1,1,Check-Out,16-08-2015,Cancelled,Insurance,5874,Male,63
905,Resort Hotel,0,0,2015,August,32,8,0,1,2,0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,171.9,1,0,Check-Out,09-08-2015,Cancelled,Cash,6619,Female,69
906,Resort Hotel,1,87,2015,August,32,8,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,164,0,1,Canceled,27-07-2015,Rescheduled,Working capital,1849,Male,64
907,Resort Hotel,1,106,2015,August,32,8,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,134,0,1,Canceled,09-07-2015,Rescheduled,Auto,881,Male,65
908,Resort Hotel,0,5,2015,August,32,8,1,1,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,G,H,0,No Deposit,240,,0,Transient,250,0,1,Check-Out,10-08-2015,Cancelled,Working capital,7648,Male,40
909,Resort Hotel,0,98,2015,August,32,8,1,1,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240,,0,Transient,208,1,1,Check-Out,10-08-2015,Cancelled,Cash,6923,Male,62
910,Resort Hotel,1,78,2015,August,32,8,1,1,2,2,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250,,0,Transient,181,0,0,Canceled,12-06-2015,Rescheduled,Cash,2205,Male,34
911,Resort Hotel,0,4,2015,August,32,8,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,172,0,3,Check-Out,11-08-2015,Cancelled,Cash,3967,Female,57
912,Resort Hotel,0,5,2015,August,32,8,2,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,,0,Transient,157.59,0,1,Check-Out,11-08-2015,Missed,Medicare,7293,Female,38
913,Resort Hotel,0,3,2015,August,32,8,2,2,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,,0,Transient,211.75,1,3,Check-Out,12-08-2015,Missed,Working capital,5076,Male,19
914,Resort Hotel,0,85,2015,August,32,8,2,2,2,0,0,HB,FRA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,,0,Transient,246,0,1,Check-Out,12-08-2015,Rescheduled,Working capital,2213,Male,54
915,Resort Hotel,1,137,2015,August,32,8,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,108.54,0,1,Canceled,06-04-2015,Completed,Insurance,5979,Male,23
916,Resort Hotel,1,67,2015,August,32,8,2,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,186,0,0,Canceled,17-06-2015,Rescheduled,Insurance,4070,Female,61
917,Resort Hotel,1,54,2015,August,32,8,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,205,0,1,Canceled,22-06-2015,Rescheduled,Insurance,9359,Male,35
918,Resort Hotel,1,87,2015,August,32,8,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,154,0,1,Canceled,19-05-2015,Completed,Cash,7364,Female,47
919,Resort Hotel,1,54,2015,August,32,8,2,5,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250,,0,Transient,200.71,0,0,No-Show,08-08-2015,Completed,Working capital,1677,Male,39
920,Resort Hotel,0,12,2015,August,32,8,2,5,2,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,G,G,0,No Deposit,,,0,Transient,252,1,1,Check-Out,15-08-2015,Completed,Cash,9303,Female,50
921,Resort Hotel,1,60,2015,August,32,8,2,5,2,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,196,,0,Transient,135.2,0,0,Canceled,27-07-2015,Missed,Medicare,2374,Male,47
922,Resort Hotel,0,75,2015,August,32,8,2,5,2,2,0,FB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250,,0,Transient,276.43,1,3,Check-Out,15-08-2015,Cancelled,Insurance,4969,Female,34
923,Resort Hotel,1,54,2015,August,32,8,2,5,2,0,0,HB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250,,0,Transient,228,0,0,Canceled,08-08-2015,Missed,Cash,6844,Male,60
924,Resort Hotel,0,126,2015,August,32,8,2,5,2,0,1,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,261,,0,Transient,133,1,2,Check-Out,15-08-2015,Cancelled,Cash,2526,Female,49
925,Resort Hotel,1,84,2015,August,32,8,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,134,0,2,Canceled,16-05-2015,Missed,Medicare,5646,Female,59
926,Resort Hotel,1,106,2015,August,32,8,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171,,0,Transient,119.7,0,1,Canceled,08-08-2015,Cancelled,Auto,6952,Female,68
927,Resort Hotel,0,136,2015,August,32,8,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156,,0,Contract,90.95,0,1,Check-Out,15-08-2015,Missed,Working capital,2651,Female,31
928,Resort Hotel,0,98,2015,August,32,8,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,127,,0,Transient,138,0,0,Check-Out,15-08-2015,Completed,Auto,6511,Female,27
929,Resort Hotel,1,91,2015,August,32,8,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,134,0,1,Canceled,14-05-2015,Rescheduled,Insurance,107,Female,64
930,Resort Hotel,1,58,2015,August,32,8,2,6,1,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,250,,0,Transient,173,0,0,Canceled,20-07-2015,Missed,Cash,8187,Female,68
931,Resort Hotel,0,61,2015,August,32,8,4,9,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,165.69,1,0,Check-Out,21-08-2015,Cancelled,Medicare,2655,Male,53
932,Resort Hotel,0,0,2015,August,33,9,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,,,0,Transient,195,0,0,Check-Out,10-08-2015,Completed,Medicare,575,Male,51
933,Resort Hotel,0,5,2015,August,33,9,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,306,,0,Transient,127.31,0,0,Check-Out,10-08-2015,Missed,Working capital,5516,Male,26
934,Resort Hotel,0,2,2015,August,33,9,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,134,0,1,Check-Out,10-08-2015,Missed,Auto,8776,Male,59
935,Resort Hotel,1,9,2015,August,33,9,2,0,2,1,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,,0,Transient,207,0,2,Canceled,01-08-2015,Completed,Working capital,7339,Male,45
936,Resort Hotel,1,10,2015,August,33,9,2,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,211.5,0,1,Canceled,30-07-2015,Missed,Cash,6810,Female,28
937,Resort Hotel,0,62,2015,August,33,9,2,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,F,1,No Deposit,240,,0,Transient,210.33,1,2,Check-Out,12-08-2015,Rescheduled,Working capital,5100,Female,31
938,Resort Hotel,0,34,2015,August,33,9,2,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,211,0,1,Check-Out,13-08-2015,Missed,Medicare,4754,Female,56
939,Resort Hotel,0,82,2015,August,33,9,2,2,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,154,0,0,Check-Out,13-08-2015,Rescheduled,Medicare,8178,Female,64
940,Resort Hotel,1,65,2015,August,33,9,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,145.4,0,0,Canceled,22-06-2015,Rescheduled,Insurance,6163,Female,36
941,Resort Hotel,1,129,2015,August,33,9,2,3,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,101.25,0,0,Canceled,06-04-2015,Completed,Insurance,2385,Male,32
942,Resort Hotel,0,55,2015,August,33,9,2,4,2,0,0,HB,MEX,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242,,0,Transient,179.38,0,0,Check-Out,15-08-2015,Missed,Cash,5323,Male,45
943,Resort Hotel,1,122,2015,August,33,9,2,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,166,0,2,Canceled,27-05-2015,Completed,Auto,7071,Male,41
944,Resort Hotel,1,41,2015,August,33,9,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,202,0,2,Canceled,17-07-2015,Missed,Working capital,3625,Male,25
945,Resort Hotel,1,41,2015,August,33,9,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,172,0,2,Canceled,17-07-2015,Missed,Cash,2922,Female,60
946,Resort Hotel,0,81,2015,August,33,9,2,4,2,1,1,FB,ESP,Direct,Direct,0,0,0,C,C,0,No Deposit,250,,0,Transient,277,1,1,Check-Out,15-08-2015,Cancelled,Insurance,5043,Female,26
947,Resort Hotel,0,59,2015,August,33,9,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243,,0,Transient,104,0,0,Check-Out,16-08-2015,Missed,Working capital,6630,Female,64
948,Resort Hotel,0,72,2015,August,33,9,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,149,,0,Transient,133,0,1,Check-Out,16-08-2015,Completed,Insurance,358,Male,50
